x_pos,y_pos,x_vel,y_vel,angle,angular_vel,action,next_x_pos,next_y_pos,next_x_vel,next_y_vel,next_angle,next_angular_vel,reward,done
-0.1723959,0.18920189,0.087690264,-0.13532206,-0.010569357,-0.052693255,2,-0.17142181,0.18653598,0.09952143,-0.11850031,-0.012663611,-0.04188513,0.4032679628693899,False
-0.17142181,0.18653598,0.09952143,-0.11850031,-0.012663611,-0.04188513,1,-0.17051363,0.18328221,0.09126379,-0.14461686,-0.013101696,-0.008761448,-1.399101562998388,False
-0.17051363,0.18328221,0.09126379,-0.14461686,-0.013101696,-0.008761448,3,-0.1695323,0.17942348,0.100442566,-0.1715211,-0.015378936,-0.04554468,-2.6851525074338753,False
-0.1695323,0.17942348,0.100442566,-0.1715211,-0.015378936,-0.04554468,2,-0.16842946,0.17584056,0.11205653,-0.15925887,-0.017136453,-0.035150442,0.2634479141206299,False
-0.16842946,0.17584056,0.11205653,-0.15925887,-0.017136453,-0.035150442,2,-0.16740283,0.17321034,0.10488316,-0.11692406,-0.019327333,-0.043817654,3.507469359593796,False
-0.16740283,0.17321034,0.10488316,-0.11692406,-0.019327333,-0.043817654,1,-0.16645202,0.16997245,0.09537441,-0.14390904,-0.019616704,-0.0057874387,-1.3177613435278477,False
-0.16645202,0.16997245,0.09537441,-0.14390904,-0.019616704,-0.0057874387,3,-0.16540393,0.1661233,0.10757911,-0.17111383,-0.022353712,-0.05474015,-2.903903665069022,False
-0.16540393,0.1661233,0.10757911,-0.17111383,-0.022353712,-0.05474015,2,-0.1641759,0.16223446,0.1247804,-0.17286721,-0.024297263,-0.03887112,-1.2404723853521944,False
-0.1641759,0.16223446,0.1247804,-0.17286721,-0.024297263,-0.03887112,3,-0.16287565,0.15774007,0.13383244,-0.19981813,-0.028055655,-0.07516783,-2.7284542843393766,False
-0.16287565,0.15774007,0.13383244,-0.19981813,-0.028055655,-0.07516783,2,-0.1616108,0.15372378,0.13054651,-0.1785855,-0.032070793,-0.080302775,1.5961774605749184,False
-0.1616108,0.15372378,0.13054651,-0.1785855,-0.032070793,-0.080302775,2,-0.16029234,0.15029377,0.13578749,-0.15253457,-0.035954602,-0.077676274,1.3424659496858424,False
-0.16029234,0.15029377,0.13578749,-0.15253457,-0.035954602,-0.077676274,2,-0.15888128,0.14739412,0.144727,-0.12896165,-0.039536364,-0.07163517,0.6798073481753562,False
-0.15888128,0.14739412,0.144727,-0.12896165,-0.039536364,-0.07163517,1,-0.15755081,0.1438968,0.13462465,-0.15548202,-0.041094422,-0.031161353,-1.032854287676108,False
-0.15755081,0.1438968,0.13462465,-0.15548202,-0.041094422,-0.031161353,1,-0.1563055,0.1398011,0.12395135,-0.18201406,-0.04051479,0.01159259,-1.059566362865431,False
-0.1563055,0.1398011,0.12395135,-0.18201406,-0.04051479,0.01159259,2,-0.1551464,0.13578823,0.115800634,-0.17834672,-0.040419254,0.0019108843,0.8190462873658972,False
-0.1551464,0.13578823,0.115800634,-0.17834672,-0.040419254,0.0019108843,2,-0.15385933,0.13188888,0.1281086,-0.1732893,-0.039820474,0.01197546,-0.17333574093081977,False
-0.15385933,0.13188888,0.1281086,-0.1732893,-0.039820474,0.01197546,2,-0.15254135,0.12799981,0.13111791,-0.17282824,-0.03915431,0.013323384,-0.0248042441422342,False
-0.15254135,0.12799981,0.13111791,-0.17282824,-0.03915431,0.013323384,2,-0.1513381,0.12480384,0.12034257,-0.14204247,-0.039173458,-0.00038274762,3.0718777184133232,False
-0.1513381,0.12480384,0.12034257,-0.14204247,-0.039173458,-0.00038274762,2,-0.1502699,0.12186528,0.107571505,-0.13062339,-0.039919607,-0.014922999,1.5892599924735549,False
-0.1502699,0.12186528,0.107571505,-0.13062339,-0.039919607,-0.014922999,1,-0.14929876,0.1183365,0.095393635,-0.15679148,-0.03822144,0.03396346,-0.9951319900157134,False
-0.14929876,0.1183365,0.095393635,-0.15679148,-0.03822144,0.03396346,2,-0.14818087,0.11547297,0.109536886,-0.1272095,-0.035994038,0.04454804,1.7535739134596156,False
-0.14818087,0.11547297,0.109536886,-0.1272095,-0.035994038,0.04454804,1,-0.14714555,0.11202558,0.099149235,-0.15311942,-0.03167744,0.08633216,-0.7606186187702793,False
-0.14714555,0.11202558,0.099149235,-0.15311942,-0.03167744,0.08633216,2,-0.14601517,0.108991824,0.108331814,-0.13474287,-0.027019337,0.09316192,1.3913099037410148,False
-0.14601517,0.108991824,0.108331814,-0.13474287,-0.027019337,0.09316192,3,-0.14478675,0.105362974,0.12060709,-0.16124496,-0.024816887,0.044049118,-2.3424675559723114,False
-0.14478675,0.105362974,0.12060709,-0.16124496,-0.024816887,0.044049118,2,-0.14350805,0.10177768,0.12546046,-0.15930806,-0.022430647,0.047724538,0.10978844521632852,False
-0.14350805,0.10177768,0.12546046,-0.15930806,-0.022430647,0.047724538,2,-0.14227562,0.098450884,0.12109623,-0.14782728,-0.02031803,0.04225249,1.3715280223155133,False
-0.14227562,0.098450884,0.12109623,-0.14782728,-0.02031803,0.04225249,3,-0.1409729,0.09451104,0.12993215,-0.17510155,-0.019979184,0.006776631,-2.361507145418719,False
-0.1409729,0.09451104,0.12993215,-0.17510155,-0.019979184,0.006776631,2,-0.13958177,0.09073642,0.13840215,-0.16775125,-0.019279012,0.01400346,0.15086204543908083,False
-0.13958177,0.09073642,0.13840215,-0.16775125,-0.019279012,0.01400346,2,-0.13815308,0.08739325,0.14205034,-0.14857598,-0.018466044,0.016259382,1.2740362785338462,False
-0.13815308,0.08739325,0.14205034,-0.14857598,-0.018466044,0.016259382,2,-0.1365631,0.084136754,0.15744801,-0.14471288,-0.016947484,0.030371431,-0.6702172481827404,False
-0.1365631,0.084136754,0.15744801,-0.14471288,-0.016947484,0.030371431,2,-0.13513461,0.080904946,0.14211124,-0.14362513,-0.016206482,0.014820029,1.244043106944116,False
-0.13513461,0.080904946,0.14211124,-0.14362513,-0.016206482,0.014820029,2,-0.13371801,0.07801402,0.14100681,-0.12848017,-0.015568089,0.012767809,1.1616007072046102,False
-0.13371801,0.07801402,0.14100681,-0.12848017,-0.015568089,0.012767809,2,-0.13216582,0.07535714,0.15398487,-0.11807162,-0.014342319,0.02451524,-0.23822101332139595,False
-0.13216582,0.07535714,0.15398487,-0.11807162,-0.014342319,0.02451524,0,-0.13061352,0.07210029,0.15398487,-0.14473842,-0.01311656,0.024515241,-1.3115361527255018,False
-0.13061352,0.07210029,0.15398487,-0.14473842,-0.01311656,0.024515241,2,-0.1289688,0.068969905,0.16283308,-0.13911353,-0.011492431,0.032482464,-0.127192452897755,False
-0.1289688,0.068969905,0.16283308,-0.13911353,-0.011492431,0.032482464,2,-0.12743941,0.0660817,0.1518607,-0.12835966,-0.010431368,0.021221112,1.6085075532603852,False
-0.12743941,0.0660817,0.1518607,-0.12835966,-0.010431368,0.021221112,2,-0.1260333,0.06345886,0.1401442,-0.11656913,-0.009967348,0.009280491,1.6463390762561587,False
-0.1260333,0.06345886,0.1401442,-0.11656913,-0.009967348,0.009280491,1,-0.124723434,0.060237344,0.12806155,-0.14316212,-0.0070835077,0.05767681,-0.46098852392618883,False
-0.124723434,0.060237344,0.12806155,-0.14316212,-0.0070835077,0.05767681,2,-0.12336884,0.057213172,0.13235006,-0.13439383,-0.004009808,0.061474018,0.6051123275041845,False
-0.12336884,0.057213172,0.13235006,-0.13439383,-0.004009808,0.061474018,2,-0.12204657,0.05426546,0.12926783,-0.13100533,-0.0010941712,0.058312815,0.6915483321404643,False
-0.12204657,0.05426546,0.12926783,-0.13100533,-0.0010941712,0.058312815,2,-0.12057829,0.051273476,0.14319433,-0.13297814,0.0024948793,0.071781024,-1.3232905868776463,False
-0.12057829,0.051273476,0.14319433,-0.13297814,0.0024948793,0.071781024,3,-0.11901455,0.047675308,0.15516238,-0.15992312,0.0036874833,0.023852171,-2.6081486407046115,False
-0.11901455,0.047675308,0.15516238,-0.15992312,0.0036874833,0.023852171,2,-0.11739655,0.044761214,0.16032672,-0.12951751,0.0051461034,0.029172007,1.4828490615496406,False
-0.11739655,0.044761214,0.16032672,-0.12951751,0.0051461034,0.029172007,2,-0.115823075,0.04277545,0.15605871,-0.08826267,0.006423531,0.025548656,2.4709664820414163,False
-0.115823075,0.04277545,0.15605871,-0.08826267,0.006423531,0.025548656,0,-0.11424951,0.040189657,0.1560587,-0.11492947,0.007700957,0.025548682,-1.3442883625340372,False
-0.11424951,0.040189657,0.1560587,-0.11492947,0.007700957,0.025548682,3,-0.11260681,0.03701106,0.16473898,-0.14126642,0.0072391746,-0.009235798,-2.0461330168609906,False
-0.11260681,0.03701106,0.16473898,-0.14126642,0.0072391746,-0.009235798,2,-0.11079292,0.033933315,0.1810373,-0.13679276,0.007584176,0.006899922,-1.0577604654979382,False
-0.11079292,0.033933315,0.1810373,-0.13679276,0.007584176,0.006899922,2,-0.10905723,0.031223783,0.17357326,-0.120422445,0.007591276,0.00014166985,1.5077484834887798,False
-0.10905723,0.031223783,0.17357326,-0.120422445,0.007591276,0.00014166985,2,-0.10741739,0.02918645,0.16439721,-0.09054586,0.0071849637,-0.008126318,2.3106489109229864,False
-0.10741739,0.02918645,0.16439721,-0.09054586,0.0071849637,-0.008126318,1,-0.1058528,0.02654086,0.15495175,-0.11758874,0.008671162,0.029723966,-0.6438226128088427,False
-0.1058528,0.02654086,0.15495175,-0.11758874,0.008671162,0.029723966,0,-0.1042882,0.023295317,0.15495175,-0.14425561,0.010157358,0.029723931,-1.640402669485944,False
-0.1042882,0.023295317,0.15495175,-0.14425561,0.010157358,0.029723931,2,-0.10262861,0.020759806,0.16396424,-0.112703875,0.012123802,0.03932897,0.9927942754683137,False
-0.10262861,0.020759806,0.16396424,-0.112703875,0.012123802,0.03932897,1,-0.10104866,0.017618833,0.15397926,-0.13963595,0.016090905,0.079342134,-1.103452508761907,False
-0.10104866,0.017618833,0.15397926,-0.13963595,0.016090905,0.079342134,3,-0.09940042,0.013872252,0.16253826,-0.16653936,0.018345667,0.045095015,-2.519068570455245,False
-0.09940042,0.013872252,0.16253826,-0.16653936,0.018345667,0.045095015,2,-0.09770794,0.010664186,0.16669048,-0.14261548,0.02086948,0.050476335,0.9888117524304476,False
-0.09770794,0.010664186,0.16669048,-0.14261548,0.02086948,0.050476335,2,-0.0960062,0.008249697,0.16748276,-0.10734799,0.023526039,0.053131074,1.6713175299246685,False
-0.0960062,0.008249697,0.16748276,-0.10734799,0.023526039,0.053131074,2,-0.09420671,0.006236968,0.17672275,-0.08950735,0.02670685,0.06361626,-0.33986442452515603,False
-0.09420671,0.006236968,0.17672275,-0.08950735,0.02670685,0.06361626,0,-0.09240732,0.0036244607,0.1767228,-0.11617487,0.029887652,0.0636162,-1.463791466249603,False
-0.09240732,0.0036244607,0.1767228,-0.11617487,0.029887652,0.0636162,2,-0.09097948,0.0019703244,0.1560933,-0.07330271,0.016736481,-0.26302335,15.066934205857503,False
-0.09097948,0.0019703244,0.1560933,-0.07330271,0.016736481,-0.26302335,1,-0.08969965,-0.00013227701,0.14476033,-0.09334648,0.00018019413,-0.33112615,1.775836911970168,False
-0.08969965,-0.00013227701,0.14476033,-0.09334648,0.00018019413,-0.33112615,1,-0.08861437,-0.0017149592,0.12099441,-0.07038388,-0.012129678,-0.24619742,12.108963427270448,False
-0.08861437,-0.0017149592,0.12099441,-0.07038388,-0.012129678,-0.24619742,1,-0.08771038,-0.0027900958,0.098803364,-0.047874965,-0.02041855,-0.16577739,2.2473018460181478,False
-0.08771038,-0.0027900958,0.098803364,-0.047874965,-0.02041855,-0.16577739,1,-0.0869441,-0.003379824,0.0812013,-0.026279053,-0.024938153,-0.09039206,2.0368855616788593,False
-0.0869441,-0.003379824,0.0812013,-0.026279053,-0.024938153,-0.09039206,2,-0.08607855,-0.0029555345,0.083281174,0.018907705,-0.021708053,0.06460125,-9.894220208952099,False
-0.08607855,-0.0029555345,0.083281174,0.018907705,-0.021708053,0.06460125,0,-0.08527517,-0.00224339,0.074907824,0.031723306,-0.016359817,0.10695592,1.0225062365446114,False
-0.08527517,-0.00224339,0.074907824,0.031723306,-0.016359817,0.10695592,0,-0.08453093,-0.001391449,0.067931,0.037926868,-0.009962367,0.12793572,1.0706617408182169,False
-0.08453093,-0.001391449,0.067931,0.037926868,-0.009962367,0.12793572,0,-0.08384285,-0.0005470181,0.06234303,0.03756637,-0.0035910143,0.12741408,1.2083981319796848,False
-0.08384285,-0.0005470181,0.06234303,0.03756637,-0.0035910143,0.12741408,0,-0.08320894,0.0001794672,0.057796083,0.032295868,0.0019329784,0.1104702,0.8872782137612489,False
-0.08320894,0.0001794672,0.057796083,0.032295868,0.0019329784,0.1104702,0,-0.08262434,0.00037913083,0.056889195,0.0088732885,0.0034876785,0.031093959,0.7659513950003607,False
-0.08262434,0.00037913083,0.056889195,0.0088732885,0.0034876785,0.031093959,0,-0.082083896,8.8880064e-05,0.05633513,-0.012895784,0.0012252196,-0.04524927,0.2588487260651302,False
-0.082083896,8.8880064e-05,0.05633513,-0.012895784,0.0012252196,-0.04524927,0,-0.081605054,3.666639e-05,0.04816037,-0.0023238135,0.00095792144,-0.0053328993,11.032205730619902,False
-0.081605054,3.666639e-05,0.04816037,-0.0023238135,0.00095792144,-0.0053328993,3,-0.08107996,3.802538e-05,0.052506488,6.029177e-05,0.0009587146,1.5248863e-05,-0.40658215016695354,False
-0.08107996,3.802538e-05,0.052506488,6.029177e-05,0.0009587146,1.5248863e-05,2,-0.080573365,0.0006755328,0.050744236,0.028332908,0.00087885215,-0.0015972902,-0.8028096111090488,False
-0.080573365,0.0006755328,0.050744236,0.028332908,0.00087885215,-0.0015972902,0,-0.08006668,0.00071301224,0.050744236,0.0016662414,0.0007989812,-0.0015972939,-19.206711869180445,False
-0.08006668,0.00071301224,0.050744236,0.0016662414,0.0007989812,-0.0015972939,0,-0.079560086,0.00015053511,0.050744228,-0.025000423,0.00071912585,-0.0015972869,-0.5207460785564706,False
-0.079560086,0.00015053511,0.050744228,-0.025000423,0.00071912585,-0.0015972869,0,-0.07901497,-0.0007513666,0.047389306,-0.040105984,0.007751138,0.14064036,8.799570687901277,False
-0.07901497,-0.0007513666,0.047389306,-0.040105984,0.007751138,0.14064036,0,-0.07860108,-0.001179626,0.03795924,-0.019070128,0.011079091,0.0664816,11.66828831226516,False
-0.07860108,-0.001179626,0.03795924,-0.019070128,0.011079091,0.0664816,0,-0.078322984,-0.0011374974,0.02808485,0.0018630683,0.010758416,-0.0064776107,1.493305616887021,False
